sample_id	tp53_score	tp53_shuffle
BS_M12FJ0QT	0.24038246749804992	0.47178820201571603
BS_M1XJJA7E	0.7345144893512661	0.4902282928960194
BS_M3C0MZC9	0.37986795507132654	0.525676320624992
BS_M4HQAPWK	0.3797400887264056	0.3538372543946986
BS_M7TWXKXB	0.26726049135165475	0.6781412715559239
BS_M7XB258E	0.6381997294892119	0.4873451949508497
BS_MBQND18D	0.3274093280911226	0.7243726721869299
BS_MBR71BJA	0.5213045418301535	0.4963430714140985
BS_MCNKFZDF	0.5769177947698613	0.7297422486498669
BS_MF8YNTC4	0.3865147109235348	0.4798190852320563
BS_MFGZH8FK	0.6796423334599359	0.614612584086248
BS_MH9D24WY	0.23736703272456172	0.4677202525511091
BS_MJ3ZTWB7	0.17584881259365642	0.4936062135308577
BS_MJJRE059	0.6977878993914496	0.5854499435455162
BS_MJKKGY95	0.38372462726101253	0.6603535775418706
BS_MKGTXW8A	0.6153111370760994	0.5235486889818428
BS_MKN03R6A	0.6354904369140522	0.4032103476494511
BS_MKV494VY	0.28017299511009286	0.41004369941468466
BS_MMEVDXGV	0.47787054590978917	0.5889395740310611
BS_MNQPSK14	0.5366479192065956	0.4793124943037893
BS_MPZ6PKW8	0.26831643546371614	0.6304736617309269
BS_MVPJFHPG	0.8130582352562236	0.410074854724652
BS_MW8VWZVY	0.4822004297685147	0.8252183233234148
BS_MX92FD6D	0.4146931283047411	0.6286612500746951
BS_MXV7JCBD	0.5088588914289994	0.5404675033006744
BS_MZM00D4F	0.5251739226685428	0.7526047385180896
BS_N1R1VSAG	0.6251149512527665	0.6799242688111671
BS_N48DTDNC	0.34525865723033705	0.35726894098066914
BS_N51EV5FZ	0.18103387401952864	0.5604797502990934
BS_N6TQBQ8M	0.1785104688838035	0.4321613161629091
BS_N7SW36FD	0.5270216979152244	0.5125334958455792
BS_N7VQ1GQB	0.2612657251287489	0.36587588208339417
BS_N87X1T8T	0.3648455906606061	0.44864362409308395
BS_N8K234V2	0.16521861998980872	0.6037498928219193
BS_N9C2500H	0.33246701751610835	0.3507589111792831
BS_NCEA4TB1	0.24901926214027983	0.5139515030725852
BS_NF5KMKV0	0.24954070053004962	0.49777279135822267
BS_NFJPYMET	0.19614609939288352	0.3403127206495183
BS_NFKKDYSV	0.20486231255359627	0.5563726951804343
BS_NG9X6SJA	0.28698332551480493	0.7110186993382271
BS_NGAWSN7T	0.571838466539825	0.6046065004917253
BS_NGGRR75F	0.5422632452468651	0.5241996981441562
BS_NJ19NGVS	0.60753968889949	0.29137571551370284
BS_NK4W3X54	0.46739934116030424	0.6424846657151306
BS_NKCEJ5YG	0.725610163774577	0.6605470200761211
BS_NKWZZSTY	0.3989350872714707	0.7447753124873409
BS_NNYXMSTX	0.8482777673250635	0.37417763468139176
BS_NPWT4SXA	0.36281934093977836	0.7407435750692484
BS_NQ54ST98	0.5880187059197796	0.513540502029557
BS_NS1SD7XM	0.31620413500312533	0.43711893425070325
BS_NTG278B6	0.1991208698312709	0.6149374741576735
BS_NVYZW8RR	0.41306266272807973	0.6578381385759492
BS_NWNB68G0	0.31749522635597666	0.353693927335527
BS_NWNTY3FZ	0.7142111309062299	0.5708586259523158
BS_NXC3W5MZ	0.5491055933343673	0.6198216997714362
BS_NXXTPSEP	0.7355738567442365	0.6463927020125502
BS_NY5T05AK	0.3212525830362039	0.6592168153299783
BS_NYEVBZPS	0.25353103572142816	0.37982600548711043
BS_P0PY3R4K	0.09312421998749643	0.4866988544306422
BS_P1YT6MG7	0.16635313022511908	0.7259077469803622
BS_P2Y2NANM	0.4068152651174376	0.293754001488953
BS_P30AAN97	0.6193658039403526	0.6301274598697286
BS_P412CPXJ	0.6054862453318797	0.41988846572208494
BS_P4PMWFMV	0.7946545072591044	0.43138580520426073
BS_P5KE73DA	0.39885365516024823	0.3791972699406228
BS_P7A4C235	0.3938853044812443	0.25948513315581273
BS_P7J6GBHR	0.13064593362355703	0.496727649337317
BS_PAK40AMT	0.7013922445333579	0.6172903462486996
BS_PASA893E	0.23074363076835666	0.6075600223553083
BS_PBBWKYFX	0.4166421431997993	0.6174184050175312
BS_PBR4DWNK	0.42662941363761386	0.5469903280918952
BS_PBTQS0F6	0.28296723195232976	0.6023193858041607
BS_PC107GE3	0.5405019199627955	0.3512653072659399
BS_PDVD0GCM	0.1744440408931021	0.6178132763023778
BS_PEGV37JN	0.06883038295096082	0.5579322424525731
BS_PJ2S96H1	0.5206586497520143	0.4446845355437546
BS_PJTQHTRA	0.5559566693983111	0.6160237670233978
BS_PK5CGTRM	0.042301963222301044	0.5104291247979614
BS_PM7YX107	0.2767314421240494	0.29803042487419534
BS_PPGGE3AN	0.7978340296311978	0.5035568829949156
BS_PPV5073N	0.24195978804184584	0.13623785383795398
BS_PRCG6W20	0.10132166177916592	0.6839347277146479
BS_Q2PBFNDF	0.2241935136312953	0.690000680747129
BS_Q35GFYDR	0.5626955002750962	0.4955000884085105
BS_Q3KV6NDN	0.018337916555145096	0.643857376788454
BS_Q54JNT3K	0.6114562613260114	0.44056997641846185
BS_Q5Q81SPA	0.1688621730631368	0.4333806534831643
BS_Q6VH5GJ8	0.264167167487235	0.4214551710694696
BS_Q7WNW1AS	0.08732391374541928	0.5925099356948019
BS_Q9N5PRD5	0.5502741695198712	0.40218151659920237
BS_QBMW69AM	0.15849904246318058	0.6211398000402227
BS_QE6F8DQW	0.5840870465851853	0.42153638140315597
BS_QF1FGWVF	0.6155545409419497	0.4467920628264121
BS_QGKEP3KB	0.7811725765432785	0.5523634431573996
BS_QHESEF9K	0.5464455600979852	0.4873718661927653
BS_QHRJ66M0	0.29957312412244463	0.4152430545042168
BS_QJB4706S	0.47657582679375776	0.8339870138478224
BS_QMBS32Y2	0.38164696128351855	0.44932536477941437
BS_QMNH45Q2	0.30224671141164006	0.32757465385723145
BS_QMSNG9QV	0.3697044150104896	0.6184250323564906
BS_QNQX0Q35	0.6418677861614329	0.5612745544606306
BS_QQE8MWWV	0.35050001396544905	0.713240315037818
BS_QQEAVBCP	0.5482920485700341	0.5628494133751806
BS_QRJX9QWS	0.46591083882526657	0.3512138890166696
BS_QS085HMM	0.2733680139503461	0.18373358270294585
BS_QS5BGW2P	0.6222687722652448	0.6021690305409552
BS_QTMN8HYC	0.09997027253182714	0.7260827983331403
BS_QWNNFXHA	0.5370287124625369	0.4090175139793732
BS_QYA4TQXX	0.7948808778177745	0.38093289207892245
BS_R03J6WRV	0.1818263455164088	0.38091869894267755
BS_R1X4S0HE	0.2337251549374507	0.755234104043176
BS_R34ZYJR8	0.21553615759040246	0.41062456315921125
BS_R3AJB6VS	0.17249234691534962	0.37243838347298514
BS_R5JQE0VJ	0.33820412198310645	0.08594089486177804
BS_R7V8BC98	0.19905956750201076	0.33114081435101406
BS_R81XA0F9	0.49449035268847175	0.5008829850177071
BS_R8ZAB797	0.9217197137428919	0.354318714507008
BS_R9CKW9DY	0.15681060435277264	0.41900034394321767
BS_RAQFEB0S	0.39149731567702745	0.18417918130094388
BS_RARBBY7C	0.280417456671371	0.35165199827811783
BS_RC8E5TVQ	0.1827902111137396	0.5054699280201557
BS_RCX5628Q	0.6767269507355712	0.5073833220098581
BS_RE4X3715	0.5489387793227041	0.4976562354671083
BS_REF8ARH1	0.1933145767250356	0.6717685940134382
BS_REVS37G8	0.3533961322134218	0.44001781070475626
BS_RFC6CATQ	0.680765022012171	0.3665100259786056
BS_RGQH7K0C	0.39301982309015393	0.6738461408081787
BS_RHM60031	0.5374255103731551	0.7034252407461831
BS_RKRWCBJT	0.44525453628188183	0.5423739191684732
BS_RMG3XZQQ	0.6271057400404204	0.5324552764650201
BS_RMT7ABN6	0.315507927509308	0.5439597049986846
BS_RN36XFYH	0.5234109462974219	0.23078073074751315
BS_RNANA568	0.15763724505711899	0.37533441963959946
BS_RNNV2QAH	0.5915657419253636	0.4891328567864421
BS_RPF3Z9P9	0.7965870731077364	0.7598341006752439
BS_RPH4DCMK	0.7157504731399652	0.7542019304168345
BS_RPJ1EPHA	0.17010064025387697	0.5452731550829977
BS_RPKA4GF9	0.5121553316232992	0.48783632702545726
BS_RPMPW9QA	0.48850850953412717	0.31022492608713126
BS_RPZQQM2D	0.24592675246618578	0.20158751573033876
BS_RQ9W1EQ7	0.20166373373603766	0.7345178520035909
BS_RQTTCJ29	0.7140791245736466	0.6598156536272518
BS_RSTH763S	0.6630504534334355	0.5878553149808391
BS_RYRWBV7K	0.6828080860756794	0.5432787880784061
BS_RYW3WZJP	0.8251734051054294	0.622124902355075
BS_RYZG8SPC	0.3074644452863465	0.22731920785316664
BS_RZMRE785	0.16417389326855314	0.3205180205807076
BS_S1W53RNW	0.4466090586617763	0.5525659998755205
BS_S3TZTP7W	0.46243078611407806	0.25641942969857834
BS_S97F1ZY3	0.47552903305126076	0.6906737680782838
BS_SA8BT7AR	0.6333706378281098	0.45939159414084957
BS_SB0GXSZA	0.5823156807445043	0.4775900121799278
BS_SBMCD7XZ	0.1495299825731338	0.7796697616391896
BS_SC3JDTD9	0.18076278884670402	0.30823314964820725
BS_SD4SNCCX	0.7381700528823699	0.3463543705902567
BS_SH2S6SFN	0.5285911484267831	0.3498687698105491
BS_SHKBM12T	0.40090594802394425	0.5238912548057144
BS_SJ0HXCD0	0.44339486177999704	0.4252622477288256
BS_SK70BMS6	0.5790609893214664	0.6219533383460206
BS_SN3HBR1A	0.3646825159147001	0.4359716029244389
BS_SNE31RRX	0.06439600973127703	0.3285464097775272
BS_SNWRBH0J	0.1084510552744503	0.6416347268721387
BS_SQERZ97M	0.645143547663008	0.5109468624529901
BS_SR2M85RQ	0.6623168212692802	0.5476702572601837
BS_SR2RGDXJ	0.652014441470388	0.4924128711153885
BS_SSDK1WW1	0.47550192355492493	0.5642150238474102
BS_ST8N3JBX	0.3706892066374201	0.3588520664810894
BS_SV3YAAC1	0.37801410471968483	0.324201477021079
BS_SVAPR74G	0.7132812328148431	0.5369485519041097
BS_SVBQN72V	0.4029999650727457	0.7450027416272492
BS_SW6YC2DG	0.4069421514394809	0.11215288143533594
BS_SW8C9Y5Y	0.2347540996074767	0.3790151669262439
BS_SW9Z10F9	0.8148566634422821	0.36265221682547927
BS_SWRH6FKE	0.6376484489366665	0.4636584191069796
BS_SX56QZRD	0.4083789662042149	0.628811213567463
BS_SXM30B9W	0.7121028723060329	0.6958535285425607
BS_T0MXH2CA	0.19014700055202555	0.6151284238426429
BS_T11NFKSD	0.2596418185215508	0.6747945606754502
BS_T289QKBV	0.06522316766239478	0.17286309083642026
BS_T2X8ZD79	0.15436435936969625	0.30272455968384543
BS_T3ZJ9R2G	0.23339567605757086	0.7638059868746584
BS_T5AP9EEQ	0.42635861022124727	0.783769910872057
BS_T5N6GWXH	0.09104156053342695	0.220259843282245
BS_T5P5ME9M	0.3258810648336345	0.7545645320073547
BS_T8N8KQHZ	0.334917165406243	0.6322014191956449
BS_TA4657N3	0.5539176975339286	0.765070393194081
BS_TA4JQD4N	0.13515190600593152	0.5918482224650661
BS_TBRW63QW	0.08813118171651665	0.5148993576007231
BS_TCWW2GSK	0.04198112155468838	0.23660452780621596
BS_TDJXQBVY	0.21771113178652227	0.3660457786901737
BS_TF8R864V	0.30027157770566937	0.15043753816916855
BS_TGSXGXM7	0.7389402918171853	0.46429370896342603
BS_TNDYEP8Z	0.4186832572247942	0.6156145589078998
BS_TRZZRYKF	0.43089707099544644	0.4347541672702936
BS_TTDNZTZ0	0.19832167483171012	0.3987401683656433
BS_TTFXH10A	0.4415536940621242	0.356957159478302
BS_TV80600R	0.2726134203828891	0.41799725276475785
BS_TVH2VMKK	0.44898219575139486	0.7164306733849799
BS_TVPE8AMP	0.6243570858712909	0.4408942972938895
BS_TVV122JG	0.38540319555095653	0.5433784267053595
BS_TWFDEMBZ	0.2452220807784041	0.6154977236671799
BS_TX31A8Z9	0.4202532970772724	0.2647598249786805
BS_V036JAV6	0.14500180628409637	0.49103528476278474
BS_V0DQFC75	0.7099639427150612	0.6954397359219996
BS_V11VZZH8	0.2530298419729096	0.4090077749687993
BS_V1J03963	0.6505090322265535	0.45549628855618945
BS_V2G1YE8R	0.16655276862645577	0.5236877173812216
BS_V2GVVMB8	0.6560227052553241	0.3432490002062498
BS_V33RCK1Y	0.25620863215848355	0.6340731519433217
BS_V4D4YPV1	0.72564556454658935	0.4496637247614369
BS_V4XCTG09	0.5026155230912478	0.5647831520946891
BS_V6GNQ198	0.5039564208631958	0.4115609595796532
BS_V6RSB5HQ	0.5828544312116403	0.637116150826381
BS_V70RWMV1	0.5238802336936392	0.5876501922311098
BS_V7BZ049H	0.2648797095895098	0.46615245357249546
BS_V7GAAQHJ	0.6571165850187776	0.5009053784718693
BS_V7ZQ4AM7	0.17344736589316329	0.3618700195474785
BS_V86F5SDJ	0.302708883032486	0.689802712400877
BS_V8QWBVS3	0.4133144647077319	0.7511743993510738
BS_V9Y9HSGQ	0.10919429105781407	0.5801453652695735
BS_VBEY9DVY	0.39398415214152926	0.4715763969944564
BS_VBFKFYAP	0.36706318239867375	0.6186470995721314
BS_VFDXFG3N	0.6097356670650501	0.19110809237333867
BS_VKGX1F8Z	0.2577313229745395	0.4618284533290264
BS_VQCCYTM5	0.3131102381944222	0.6397188128821149
BS_VSRWWW74	0.2407001032256892	0.7306874290572568
BS_VSSBS981	0.3160566772590884	0.5901951034118106
BS_VSSVV6VY	0.4898458357944727	0.6095228564602629
BS_VT2YFZNB	0.5634761594005001	0.3705200373138462
BS_VTYNWK05	0.23123801676253267	0.5430138179717628
BS_VVP8QQX8	0.18622449953224515	0.5639207912053827
BS_VWH0HPVF	0.5100640906596606	0.42401271008338937
BS_VXMYES3W	0.7535238795743907	0.5377227338045998
BS_VYGCBBWB	0.04727375868572985	0.44955731283885425
BS_VZWXGYT2	0.0992739893197735	0.6999140344129956
BS_W0FZ9YCY	0.667863786473659	0.45231724068972
BS_W568T9CS	0.20197024305645758	0.5216244560357131
BS_W6F1C2J8	0.46704333708842194	0.5784586361236235
BS_WBPTY8NH	0.7285822501297684	0.547191451491297
BS_WCVVAHS9	0.03295113994252265	0.49476634660074564
BS_WDD8VE0Z	0.6346434046271104	0.645413378126321
BS_WE4C1XN1	0.2262048993021426	0.6428269984952624
BS_WE4E4GEX	0.26484197365698386	0.5873728838951612
BS_WEKK6SHP	0.6816413199222051	0.29310648618272794
BS_WERNRP82	0.43272471179087024	0.28304091100990625
BS_WETH5SAH	0.43467912161181554	0.4429175435910894
BS_WF04GGTX	0.5566821703278613	0.34471408505834106
BS_WF90N975	0.9049479582691384	0.34952978203727586
BS_WFN6BS0T	0.6764224022789767	0.49109654552737547
BS_WFQT9J8Q	0.657499676582359	0.35555291992215815
BS_WHAW7FQM	0.19480690918132468	0.42933859985584255
BS_WJMR3X7P	0.7089892411488194	0.2029989121773521
BS_WK0FA4W7	0.5083853622315659	0.5320799264710748
BS_WKJZJYBG	0.7018075825774718	0.5771954985042408
BS_WNJ9Q829	0.611782547204155	0.41041408998586626
BS_WQ0K79EA	0.24341247811881464	0.5297420610796326
BS_WQ5FDHF8	0.6450367844924612	0.5938438585610768
BS_WRQM11XH	0.49537747574687724	0.6327257046854123
BS_WT82FTQX	0.7507682418780515	0.29483078735324736
BS_WTJEDTZC	0.8605907132770684	0.686302531562761
BS_WXT1VK25	0.16677879192624107	0.4426955601228587
BS_WYMX429C	0.25397772087000037	0.24561140784513824
BS_WZZN982T	0.5872742078746558	0.5897086173918633
BS_X1S67ZEA	0.6193708822131511	0.6668380621008296
BS_X2EDW2ZB	0.637902722380906	0.5451111428584648
BS_X31DBRN7	0.4626305879907264	0.3478020516763567
BS_X3HR4Z21	0.6638141123355212	0.1694530961023688
BS_X56KVW29	0.5632454976547507	0.5036956780564086
BS_X5A5TNG1	0.52161772111453375	0.7521377231414439
BS_X5DFR216	0.47827448170114556	0.4103110091877382
BS_X67SWFPS	0.5040569294456987	0.429307644817611
BS_X6GFVDVA	0.3395342149119699	0.42340518668108584
BS_XC0PNBG2	0.43032397412624745	0.46576640264477365
BS_XFW6426N	0.5871861235407957	0.2766408631009173
BS_XNWNXKAD	0.617961195358372	0.6966169928462029
BS_XPBEHJ77	0.5255941855291554	0.6360406521696403
BS_XRQXGEXB	0.27667756953894224	0.3964288756798026
BS_XRWAC56Q	0.5522355409599427	0.3476432265163122
BS_XTH0NPVQ	0.7730425232146579	0.5412945947518415
BS_XTR6VF89	0.4915110420865372	0.49375022702998306
BS_XV4GV9Y9	0.5026011930771525	0.46731571213389805
BS_XV5MXCGE	0.6947595129789914	0.623281385074318
BS_XX39AH8F	0.3478295766350912	0.5547081106775779
BS_XYVCMF4A	0.663349681173504	0.4582647217617856
BS_Y01A6PQC	0.6329120578212105	0.394332119146526
BS_Y19MMT7Z	0.22826977773605361	0.5604276446999331
BS_Y1F4NTDB	0.3867809535372605	0.2308524423877174
BS_Y26EQ3QJ	0.44905536979657285	0.4388168841572928
BS_Y274AC0H	0.02158030669425276	0.2913642918868583
BS_Y35M458E	0.5244376571578924	0.4628363010445764
BS_Y3GY1GSH	0.7017756816443914	0.3535121317394688
BS_Y4ZQEPPD	0.49267472896006564	0.32843333908176575
BS_Y51PG31P	0.3630085419847172	0.6742259476512543
BS_Y5MKCBD1	0.32243606628981347	0.2427472122002615
BS_Y6D7QZM4	0.6796587180742515	0.4938428930843051
BS_Y7H24JZG	0.055234409268667954	0.447090235168859
BS_Y7W8BR6B	0.2281760021572753	0.5662582293088774
BS_Y89WNXXD	0.6361197254106302	0.6273081163114149
BS_YASWHXJC	0.19192719616972762	0.7993061716068923
BS_YAT7CTDK	0.1209264526355385	0.5473544431496661
BS_YBCQ2NMN	0.6081849268250997	0.2992436370701579
BS_YBD8KGXQ	0.7384589060249872	0.6511861966036856
BS_YBGXGEM3	0.26734217234842944	0.5274023401948388
BS_YBGZ4BRP	0.49114196309802083	0.564521853695564
BS_YENTYVBV	0.2205800129666551	0.5612358283325801
BS_YFKQYA50	0.1493556826670166	0.45157262025548767
BS_YH817HDT	0.2793608072354656	0.5995185468952331
BS_YMKX1VP4	0.5902835809546689	0.5001834072624397
BS_YMN2NJ0Y	0.0893708060026216	0.529817565858048
BS_YNG08H1N	0.5558061925536071	0.5437752168626457
BS_YQFX2Y00	0.09380993844361431	0.6541206757638759
BS_YR1XY6SF	0.34547989924041206	0.7034798715252749
BS_YS3ZJWN9	0.8313929903653178	0.4334682449304239
BS_YSZRQ95C	0.12094253249543106	0.586498505554174
BS_YT4E515V	0.49211898667202825	0.6527784023820992
BS_YTTMKCBX	0.4603941715222514	0.5855458180977635
BS_YV1E1G58	0.47641968781250343	0.35921656802077534
BS_YVEEXAAT	0.14229973057645431	0.13891206231098566
BS_YWJKHMXV	0.29038129441284855	0.49459873038224195
BS_YXP55JEG	0.6399451030487373	0.4688725567095518
BS_YZ2QFDAN	0.8169203788639197	0.4248332244992445
BS_Z0E26P1R	0.15962886476153554	0.6423464169505718
BS_Z0ZPD9S9	0.7542268954786385	0.4303956939745058
BS_Z5ATH1YR	0.4210040883969676	0.6030474804522579
BS_ZC1194Z8	0.5152389348353426	0.6774533984289538
BS_ZDJEXPYG	0.8443400735613436	0.5576766862320418
BS_ZE4Y0X18	0.15179235840194932	0.40823524851472115
BS_ZEV0M416	0.12398697188319292	0.7038784163138444
BS_ZGNHKCXX	0.28732529866408485	0.49591580130109797
BS_ZHRGDRBW	0.42950018927360134	0.7128806794329101
BS_ZJC7VQNA	0.16007835471227247	0.7428313270395143
BS_ZJGXGR1V	0.6469357508524691	0.3986872790594405
BS_ZJXEZ4R6	0.5394042684579459	0.5883642582986698
BS_ZJY7Y34M	0.5023913968767009	0.3112470952709698
BS_ZM97KKXE	0.8238467844175098	0.6189915233515024
BS_ZMZTCQRM	0.8139351807039185	0.60306467340993
BS_ZN2P8BKH	0.4178940032533727	0.48437669940212297
BS_ZN5A4MJ2	0.4572363506766405	0.3638416331913672
BS_ZQSPP1JM	0.1763776280950373	0.4809881234158905
BS_ZRF3A49T	0.18828265902746716	0.44183276015391254
BS_ZRSHXK63	0.5083943145545137	0.5721930298724963
BS_ZT3QMF6F	0.6663936290929012	0.49547061597964825
BS_ZW4HD9ZS	0.3330175048831821	0.6273162074484004
BS_ZYBZRQRC	0.4251976212843693	0.20679967842334093
BS_ZYVWSXNK	0.3429770805580443	0.419360587042906
BS_ZZ87PZ8R	0.4857046787323676	0.6937512188019576
BS_ZZF7B1MH	0.4226155144833128	0.5041850530034001
TARGET-10-PAKSWW-03A-02R	0.6370862481649809	0.6063255112556613
TARGET-10-PAKSWW-04A-01R	0.6782092606889258	0.5261259796310315
TARGET-10-PAMXHJ-09A-01R	0.3330483601205041	0.786777285228314
TARGET-10-PAMXSP-09A-01R	0.711164427255208	0.7258006017713715
TARGET-10-PANATY-09B-01R	0.5224543001178493	0.6799213244326082
TARGET-10-PANCVR-03A-01R	0.5545128329725928	0.4535953305072694
TARGET-10-PANCVR-04A-02R	0.6944387014893931	0.3454422830520298
TARGET-10-PANDBX-09B-01R	0.1791596469852927	0.4335153682962562
TARGET-10-PANDWE-03A-02R	0.7737922524041494	0.6182233896003502
TARGET-10-PANEUH-09A-01R	0.6620738785999092	0.5487569481769443
TARGET-10-PANFNZ-03A-01R	0.6336285359983952	0.4936895571777785
TARGET-10-PANGIF-03A-01R	0.763878165325852	0.4124234427012245
TARGET-10-PANIEU-03A-01R	0.38120159552034344	0.7184643007923923
TARGET-10-PANJPG-09A-01R	0.5281337796773085	0.4348506495135415
TARGET-10-PANJWJ-09A-01R	0.5395208636838411	0.5626948638592574
TARGET-10-PANKAK-04A-02R	0.9035158102806583	0.41299702535896055
TARGET-10-PANKAK-09A-01R	0.682205511364473	0.38234126796857776
TARGET-10-PANKDT-03A-01R	0.5718480051043188	0.3943578001182733
TARGET-10-PANKGK-09A-01R	0.7694537926797584	0.3850755099190115
TARGET-10-PANKMB-09A-02R	0.5469400491062848	0.4547201401013064
TARGET-10-PANKRG-03A-02R	0.5860599630737854	0.7296443224530338
TARGET-10-PANLGK-03B-01R	0.19718631021132227	0.6671555816487238
TARGET-10-PANLIC-09A-01R	0.5513317208938124	0.5105994612590872
TARGET-10-PANPJI-09A-01R	0.6728394730266135	0.4894974585697015
TARGET-10-PANRDC-03A-01R	0.39788031147412367	0.16363233679722342
TARGET-10-PANRWG-09A-01R	0.5897271504959388	0.27201890470282575
TARGET-10-PANRYM-09A-01R	0.3953065187496156	0.5626368548067074
TARGET-10-PANSBK-03B-01R	0.5850964542082933	0.45304776136641667
TARGET-10-PANSBR-09A-01R	0.5887240130839149	0.4606282432698924
TARGET-10-PANSDA-04A-02R	0.7363960134589808	0.6154286712327747
TARGET-10-PANSDA-09A-02R	0.5100741387635341	0.5060201370917351
TARGET-10-PANSHK-04A-02R	0.5171206005851685	0.3806256862084704
TARGET-10-PANSHK-09A-01R	0.4206071087040376	0.1196136812057985
TARGET-10-PANSIA-09A-02R	0.49897912241837283	0.5903091357412443
TARGET-10-PANSPW-09A-01R	0.6064229492003855	0.6631091711006601
TARGET-10-PANSUL-09A-01R	0.6649865549160936	0.41333212215364806
TARGET-10-PANSXG-09A-02R	0.7941588179435524	0.530024045973071
TARGET-10-PANTSM-04A-01R	0.684471636093562	0.22079051952705153
TARGET-10-PANTSM-09A-01R	0.7539279388510743	0.6679222119062023
TARGET-10-PANTTZ-09B-01R	0.16412903720924432	0.6606063823377619
TARGET-10-PANUHA-09A-01R	0.7896568905836198	0.527571168238935
TARGET-10-PANUSN-03A-01R	0.7936119035239212	0.7081362387125042
TARGET-10-PANUSN-04A-01R	0.6119117094814239	0.2713522044390338
TARGET-10-PANUUF-09A-02R	0.670153159112938	0.5816170715394302
TARGET-10-PANWEZ-09B-01R	0.7883381032595906	0.2598289000122833
TARGET-10-PANWFB-09A-01R	0.6598482564341385	0.5598236857289636
TARGET-10-PANWHJ-09A-01R	0.5826980050657322	0.2494150850615477
TARGET-10-PANWHW-09A-01R	0.8155509760685504	0.5906503997809571
TARGET-10-PANWVW-09A-01R	0.524804307898783	0.5072984580818607
TARGET-10-PANWYH-09A-02R	0.4913006897087988	0.28782681787273884
TARGET-10-PANWYH-09B-01R	0.13439207919264098	0.6405207494558024
TARGET-10-PANXDB-03A-01R	0.8824113407487926	0.7580881125634241
TARGET-10-PANXDR-09A-01R	0.7682606981212527	0.47899587999399085
TARGET-10-PANXPE-04A-01R	0.6574867837574447	0.38609978482136625
TARGET-10-PANYEJ-09A-01R	0.6599313780864453	0.16723757592494215
TARGET-10-PANYGB-04A-01R	0.7586626817793114	0.3408014138608161
TARGET-10-PANYGB-09A-01R	0.6207373670547134	0.5756859948290862
TARGET-10-PANYYV-04A-01R	0.418601192002336	0.4645984398068362
TARGET-10-PANYZE-09A-01R	0.4071283284148217	0.6200440059054348
TARGET-10-PANZPJ-04A-01R	0.5623829533648901	0.7511620041983899
TARGET-10-PANZPJ-09A-02R	0.6409556405297704	0.21320753129373288
TARGET-10-PANZXZ-03A-02R	0.6282420810003371	0.24215458252635422
TARGET-10-PAPACP-04A-02R	0.3393978325758364	0.778675410634442
TARGET-10-PAPAGK-04A-01R	0.6804309959382109	0.6073763338551386
TARGET-10-PAPAGK-09A-01R	0.6172387012745743	0.31227006088836246
TARGET-10-PAPAIZ-09A-01R	0.3305018219800489	0.22371893655281683
TARGET-10-PAPAXK-09B-01R	0.373823609439115	0.3166945906228701
TARGET-10-PAPBCI-09A-01R	0.5757250818612017	0.7202811284999862
TARGET-10-PAPBES-03A-01R	0.4389911479292849	0.34945883586933274
TARGET-10-PAPBFN-09A-01R	0.6365094779349304	0.45212317941089775
TARGET-10-PAPBSY-09A-01R	0.6324125119681959	0.8341759980224426
TARGET-10-PAPBZK-09A-01R	0.5628820213026721	0.5972961359042079
TARGET-10-PAPCUR-09A-01R	0.5903561093483473	0.34128759982967144
TARGET-10-PAPCVZ-04A-01R	0.48040442576972714	0.6091522886027777
TARGET-10-PAPDKJ-09A-01R	0.6361697150989007	0.25587714398075295
TARGET-10-PAPDUF-09A-01R	0.4029276985551712	0.5304583201853051
TARGET-10-PAPDUV-04A-01R	0.5778569695210131	0.5941827650291515
TARGET-10-PAPDUV-09A-02R	0.5687178717868118	0.3682789589944846
TARGET-10-PAPDWT-04A-01R	0.6439329686742741	0.5409745195945406
TARGET-10-PAPEAB-04A-01R	0.30198288529745093	0.4440706653602503
TARGET-10-PAPECF-04A-01R	0.6269184544235196	0.6235389162136603
TARGET-10-PAPECF-09A-01R	0.5805874547187092	0.3844780198832247
TARGET-10-PAPEFH-04A-01R	0.6111253796298509	0.4896932092594086
TARGET-10-PAPEFH-09A-01R	0.5870667375100338	0.5395686400887441
TARGET-10-PAPEJN-04A-01R	0.6922464316957885	0.5333277309771789
TARGET-10-PAPEJN-09A-01R	0.32727394369004253	0.59861351128522
TARGET-10-PAPESW-09A-02R	0.5048773459018204	0.592302844098557
TARGET-10-PAPEWB-09A-01R	0.574293366457063	0.4788671743386927
TARGET-10-PAPFWH-09A-01R	0.5149200642313169	0.42075008617282444
TARGET-10-PAPFXN-09A-01R	0.6125272041025085	0.6200103386923954
TARGET-10-PAPGFP-04A-01R	0.609790153896928	0.4888034515761296
TARGET-10-PAPGFP-09A-02R	0.48310500306490556	0.2969063383083401
TARGET-10-PAPGGT-03A-01R	0.40647428811109126	0.4455428634899208
TARGET-10-PAPGNC-03A-02R	0.4960684863156031	0.6178135150399189
TARGET-10-PAPGYC-09A-01R	0.41585745243754957	0.45428616603343824
TARGET-10-PAPHEK-03A-01R	0.5392587118594308	0.4247783698030815
TARGET-10-PAPHGD-09A-01R	0.3894493191726535	0.4155603841317431
TARGET-10-PAPHJF-04A-01R	0.43129365894047494	0.636885236969614
