sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_JQGJQ2QZ	0.7858215333621481	0.41311975962947056	0.5465635403217902	0.4474047732336954	0.4513743673748199	0.34185962606357756
BS_K0X3PZGN	0.5721451059861908	0.8777946461285502	0.5505099026086819	0.6359205160960897	0.32140327375340827	0.5114967684878
BS_K2PCC777	0.3662639594337278	0.6999978673644959	0.5077054406729751	0.6706320167884562	0.5964820084615989	0.4791487621000092
BS_K74N1BXQ	0.47715324731462516	0.7287283865976389	0.4160634326110921	0.6704847672301397	0.069337657704831	0.5571727538995014
BS_K7S00RTR	0.5442175745730692	0.17756046277659365	0.3962791887166076	0.5844966526571699	0.5664042449511645	0.6743900426548398
BS_K88T8SW7	0.636293086044025	0.6597746789792043	0.4574353318839902	0.46198194582492197	0.48947958220049786	0.4758075873956561
BS_KJ13ZTP4	0.3911107879630974	0.09621814214341168	0.37860355673039103	0.44091224727680844	0.7380779733228572	0.6475684134565912
BS_KKDTW11T	0.5258360113442252	0.39475669790066503	0.4315276679314308	0.44310856618248384	0.42527504702493907	0.6073049269546552
BS_KN7Y1N26	0.5577643624289927	0.0634554803526722	0.4984949374972409	0.30436570999616047	0.6949674078562726	0.4669137635709457
BS_KRS4EV4X	0.4679741149161156	0.5072672887308709	0.433407356885013	0.48954944121429356	0.3158412827751751	0.5431724749131022
BS_KS8HMGA6	0.47833848654119576	0.4960966429970682	0.537361223269524	0.5061832370668284	0.6746398587856528	0.4802839378451787
BS_M0FA190Y	0.4315828523434792	0.804028097510172	0.45358376214216617	0.31391606812572814	0.6646437952559582	0.4756381668254942
BS_M54TWTH4	0.6975668467214714	0.6527872613556644	0.4565595707443602	0.3478768051932252	0.4436160428379799	0.37413944681247585
BS_M62BBERH	0.5183123370563802	0.31493472068602524	0.5214497803624542	0.6045655420118451	0.4299850117253324	0.6154530765049151
BS_MH8RAG4A	0.549236739584258	0.7830245226684365	0.5726989699862107	0.4165659578488693	0.6004294671811046	0.48163985763434697
BS_MN8EP9AF	0.4000738288712429	0.4529557869170557	0.5681064926614392	0.4536654313965034	0.4693525003795027	0.5920518310914092
BS_N3710YR1	0.5161381246881706	0.4967705641608376	0.4262577879195538	0.4650629759669741	0.6508841712807064	0.517712820923517
BS_N5NA83D2	0.2657550767000977	0.5300793902723719	0.4423272786460506	0.6385512091502112	0.5967649554396265	0.5501540060372098
BS_NBZNAG7Q	0.5889737892639046	0.07638477913010684	0.6252770728864111	0.2855294143554454	0.6545562533161651	0.43260382371053896
BS_NEFAASTR	0.42536199769848393	0.407811714103173	0.4834091355874247	0.5436519313612277	0.5407039483148447	0.6304665138842953
BS_NX1R0BC3	0.509970561411166	0.570753492220745	0.6038643698776406	0.5402226573759328	0.361079347189007	0.4869761737828893
BS_P7W3AYKV	0.37951393221727225	0.5610726245169756	0.5318140584273748	0.5102977562436168	0.7459954944700685	0.4364153660807461
BS_PGD4HRWM	0.33885901244725214	0.6853307668915948	0.46002983386156193	0.6362863832210285	0.5621870512980154	0.3518992130919778
BS_PWDRF91N	0.3802573917854755	0.49458330136713713	0.40287327174379545	0.35176763708967884	0.6679205622312601	0.6839082653315215
BS_Q06J3RYW	0.3388728218831594	0.4315394182168385	0.4341679551418865	0.5455533726513095	0.702267866741165	0.44390821130646174
BS_QY2G1JZJ	0.4891371671928624	0.598305530405755	0.49796400030657306	0.6000604262971101	0.5665758337410814	0.5308789631607458
BS_QZAR0AB5	0.4940608980654661	0.3132891858168836	0.4733618369570573	0.7740442836708683	0.5224701564336255	0.36481422519002266
BS_RHAWQJ48	0.542644714290835	0.6191722993437934	0.5066999486007069	0.5201804286479131	0.5157963806487347	0.4761701122462319
BS_RN0VAY51	0.4132513269351247	0.7513151298592453	0.3971892959789904	0.5226607858353071	0.5799385501686612	0.5824468426976719
BS_S20SP0WW	0.7065156819993832	0.6181569507035877	0.70234236758965	0.5701970971797868	0.25819223086707976	0.5064117985774917
BS_S2Z0KJSX	0.3877989591443408	0.26054094938378664	0.4184408241417663	0.4976029245420062	0.5948827015040997	0.5719129327112348
BS_S56VRTCE	0.3726076160329545	0.032913846875608714	0.5017965100329462	0.6664879508487561	0.527319904580679	0.46666582549748825
BS_S8K878T3	0.29373699528026526	0.7393753731429241	0.7101108036510466	0.5181523747867093	0.187798767409819	0.4242523169301754
BS_S8ZE9VMN	0.32687718879631794	0.7303541336071789	0.4117131479177231	0.416830887361858	0.4784992370073882	0.4735664691859266
BS_SBMAM00V	0.4857332839023642	0.3810213052205574	0.5476514068616859	0.4860063058951342	0.48784109041701307	0.5727936128458532
BS_SD0EMK7Y	0.3214702551459039	0.5766027604966445	0.4967319802711915	0.6445249685803834	0.366392737086039	0.47144018387642084
BS_SERDGASJ	0.29248959962064947	0.4855691999485863	0.44199621136506384	0.5865071729967548	0.25570902932081685	0.5454556850815243
BS_SNQ9QFPA	0.7744771856206729	0.1673363616814664	0.5035707438561313	0.4560777528049096	0.3107721055486627	0.48755296810127424
BS_STAJHZDX	0.5677338763492429	0.11066526491266783	0.5174207378673643	0.41885951568909585	0.49501803089838914	0.5805459047599414
BS_TBBZ93A5	0.6658538191147048	0.15822441172676543	0.395799343405821	0.5735684377500058	0.3527100795461079	0.4047689227674917
BS_TTE04ZP8	0.4092109339030241	0.49991209141631693	0.5386432756543339	0.6872861690905125	0.3574696900940258	0.39403005665058916
BS_V558NW3Q	0.661706910977728	0.7826574739654306	0.6472466613059615	0.48768071332003243	0.5617866355133302	0.467978518287257
BS_V92ZMBXX	0.5097834366651731	0.3640846985959061	0.6335766363372082	0.4449027239504689	0.4648265491021532	0.5211389024370907
BS_VBMRQK4F	0.7480944499416798	0.3171792823809071	0.7728496070168596	0.7252953076929592	0.3717738742778812	0.542958475712198
BS_VF3NVT4G	0.5797021484720339	0.3593803425451198	0.5928826584680001	0.5647196538158661	0.5040709327199756	0.6658289696112333
BS_VKHJG2B8	0.5771492294666298	0.8371193185673501	0.5064823392845887	0.35386109974183155	0.4626385620207569	0.4984597341431904
BS_W7379M7V	0.6308050517703536	0.5240768268133814	0.5936657218138259	0.4897032374939575	0.6821321622733315	0.4459774509916065
BS_WVRX4C9Z	0.35752511827373396	0.8534000809653968	0.5118651896232962	0.5570237558758525	0.34118233067411763	0.37186661796884357
BS_X20JCR4H	0.6064755021828905	0.7522725799437356	0.6357376060971681	0.712198007111657	0.4896794280732832	0.4928767834716978
BS_X9QAGVB9	0.3096694433253493	0.13566401269082898	0.36994337734917465	0.5636776408627345	0.7018770920581748	0.5420787839207217
BS_XVX21VNP	0.39554497110883596	0.7545212187715646	0.35337226143400186	0.512832550669071	0.3796351523485781	0.499519800002535
BS_YB1TNZMX	0.6852621716702234	0.11303285023806108	0.5458004636148053	0.5946079550419805	0.4851838710778206	0.46254816406541394
BS_YGWTGBWR	0.3756601179290016	0.6338634302737528	0.3786665998545453	0.47476262946209435	0.3785089554664273	0.5325849915451097
BS_YMKQT5V0	0.3289205815280248	0.5065198475798212	0.49325387506584445	0.4453895158500515	0.3131473759765	0.5930977385467067
BS_YR12D1ZY	0.43283029592658123	0.5766781956198478	0.4854595499497653	0.4588702307981096	0.2817618664755061	0.6034080258235803
BS_YTMHB7J1	0.4854500500176798	0.3541324655551356	0.47046081346713914	0.41766395364963177	0.4432341056399302	0.38167406406990245
BS_YTWEM5SG	0.4659921877469452	0.6401596939519828	0.5428837240457977	0.5273842138372795	0.5597845491114478	0.5424813983208258
BS_YWHJY99A	0.3450171621927993	0.8591322788726894	0.47425366658119167	0.4977269565827802	0.5297819923382441	0.4276038367306319
BS_YZM9RFVD	0.4209147761540308	0.5882563168153991	0.4718801268739801	0.47051339760400146	0.6915711698717337	0.5281941402885397
BS_Z30J2YJV	0.7427023950202991	0.3507456662284926	0.4531364194167008	0.5134434560807721	0.5833100720400586	0.5884840909179231
BS_Z9BBQBA7	0.4512293367309949	0.693368633051491	0.42176112943856975	0.4507373723146962	0.4977684300583485	0.42652499219331025
BS_ZK6WE17T	0.38518947709484935	0.34443674418219966	0.548359084850505	0.6262682149373354	0.4935532135556672	0.7158760782619558
